id	obs	lo	hi	type
deferential_realism_ontology__immutable_diagnostic_reading	analytical	0.0010	0.3490	naturalized
deferential_realism_ontology__immutable_diagnostic_reading	analytical	0.3500	0.3500	unknown
deferential_realism_ontology__immutable_diagnostic_reading	analytical	0.3510	0.6590	tangled_rope
deferential_realism_ontology__immutable_diagnostic_reading	analytical	0.6600	1.6000	snare
deferential_realism_ontology__rhetorical_scaffold_reading	powerless	-0.5000	0.4500	piton
deferential_realism_ontology__rhetorical_scaffold_reading	powerless	0.4510	1.6000	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	moderate	-0.5000	0.0000	rope
deferential_realism_ontology__rhetorical_scaffold_reading	moderate	0.0010	0.4500	piton
deferential_realism_ontology__rhetorical_scaffold_reading	moderate	0.4510	1.6000	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	institutional	-0.5000	0.0000	rope
deferential_realism_ontology__rhetorical_scaffold_reading	institutional	0.0010	0.4500	piton
deferential_realism_ontology__rhetorical_scaffold_reading	institutional	0.4510	1.6000	unknown
deferential_realism_ontology__rhetorical_scaffold_reading	analytical	-0.5000	0.0000	rope
deferential_realism_ontology__rhetorical_scaffold_reading	analytical	0.0010	0.4500	piton
deferential_realism_ontology__rhetorical_scaffold_reading	analytical	0.4510	1.6000	unknown
derivative_work_statutory_boundary__coordination_reading	powerless	-0.5000	0.4500	scaffold
derivative_work_statutory_boundary__coordination_reading	powerless	0.4510	1.6000	unknown
derivative_work_statutory_boundary__coordination_reading	moderate	-0.5000	0.4500	scaffold
derivative_work_statutory_boundary__coordination_reading	moderate	0.4510	1.6000	unknown
derivative_work_statutory_boundary__coordination_reading	institutional	-0.5000	0.4500	scaffold
derivative_work_statutory_boundary__coordination_reading	institutional	0.4510	1.6000	unknown
derivative_work_statutory_boundary__coordination_reading	analytical	-0.5000	0.4500	scaffold
derivative_work_statutory_boundary__coordination_reading	analytical	0.4510	1.6000	unknown
derivative_work_statutory_boundary__enclosure_reading	powerless	-0.5000	0.3490	naturalized
derivative_work_statutory_boundary__enclosure_reading	powerless	0.3500	0.3500	unknown
derivative_work_statutory_boundary__enclosure_reading	powerless	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__enclosure_reading	powerless	0.6600	1.6000	snare
derivative_work_statutory_boundary__enclosure_reading	moderate	-0.5000	0.0000	rope
derivative_work_statutory_boundary__enclosure_reading	moderate	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__enclosure_reading	moderate	0.3500	0.3500	unknown
derivative_work_statutory_boundary__enclosure_reading	moderate	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__enclosure_reading	moderate	0.6600	1.6000	snare
derivative_work_statutory_boundary__enclosure_reading	institutional	-0.5000	0.0000	rope
derivative_work_statutory_boundary__enclosure_reading	institutional	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__enclosure_reading	institutional	0.3500	0.3500	unknown
derivative_work_statutory_boundary__enclosure_reading	institutional	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__enclosure_reading	institutional	0.6600	1.6000	snare
derivative_work_statutory_boundary__enclosure_reading	analytical	-0.5000	0.0000	rope
derivative_work_statutory_boundary__enclosure_reading	analytical	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__enclosure_reading	analytical	0.3500	0.3500	unknown
derivative_work_statutory_boundary__enclosure_reading	analytical	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__enclosure_reading	analytical	0.6600	1.6000	snare
derivative_work_statutory_boundary__hybrid_carveout_reading	powerless	-0.5000	0.3490	naturalized
derivative_work_statutory_boundary__hybrid_carveout_reading	powerless	0.3500	0.3500	unknown
derivative_work_statutory_boundary__hybrid_carveout_reading	powerless	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	powerless	0.6600	1.6000	snare
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	-0.5000	0.0000	rope
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	0.3500	0.3500	unknown
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	moderate	0.6600	1.6000	snare
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	-0.5000	0.0000	rope
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	0.3500	0.3500	unknown
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	institutional	0.6600	1.6000	snare
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	-0.5000	0.0000	rope
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	0.0010	0.3490	naturalized
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	0.3500	0.3500	unknown
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	0.3510	0.6590	tangled_rope
derivative_work_statutory_boundary__hybrid_carveout_reading	analytical	0.6600	1.6000	snare
dharmasastra_corpus__abolitionist_rejection	powerless	-0.5000	0.3490	naturalized
dharmasastra_corpus__abolitionist_rejection	powerless	0.3500	0.3500	unknown
dharmasastra_corpus__abolitionist_rejection	powerless	0.3510	0.6590	tangled_rope
dharmasastra_corpus__abolitionist_rejection	powerless	0.6600	1.6000	snare
dharmasastra_corpus__abolitionist_rejection	moderate	-0.5000	0.0000	rope
dharmasastra_corpus__abolitionist_rejection	moderate	0.0010	0.3490	naturalized
dharmasastra_corpus__abolitionist_rejection	moderate	0.3500	0.3500	unknown
dharmasastra_corpus__abolitionist_rejection	moderate	0.3510	0.6590	tangled_rope
dharmasastra_corpus__abolitionist_rejection	moderate	0.6600	1.6000	snare
dharmasastra_corpus__abolitionist_rejection	institutional	-0.5000	0.0000	rope
dharmasastra_corpus__abolitionist_rejection	institutional	0.0010	0.3490	naturalized
dharmasastra_corpus__abolitionist_rejection	institutional	0.3500	0.3500	unknown
dharmasastra_corpus__abolitionist_rejection	institutional	0.3510	0.6590	tangled_rope
dharmasastra_corpus__abolitionist_rejection	institutional	0.6600	1.6000	snare
dharmasastra_corpus__abolitionist_rejection	analytical	-0.5000	0.0000	rope
dharmasastra_corpus__abolitionist_rejection	analytical	0.0010	0.3490	naturalized
dharmasastra_corpus__abolitionist_rejection	analytical	0.3500	0.3500	unknown
dharmasastra_corpus__abolitionist_rejection	analytical	0.3510	0.6590	tangled_rope
dharmasastra_corpus__abolitionist_rejection	analytical	0.6600	1.6000	snare
dharmasastra_corpus__orthodox_literalist	powerless	-0.5000	0.3490	naturalized
dharmasastra_corpus__orthodox_literalist	powerless	0.3500	0.3500	unknown
dharmasastra_corpus__orthodox_literalist	powerless	0.3510	0.6590	tangled_rope
dharmasastra_corpus__orthodox_literalist	powerless	0.6600	1.6000	snare
dharmasastra_corpus__orthodox_literalist	moderate	-0.5000	0.0000	rope
dharmasastra_corpus__orthodox_literalist	moderate	0.0010	0.3490	naturalized
dharmasastra_corpus__orthodox_literalist	moderate	0.3500	0.3500	unknown
dharmasastra_corpus__orthodox_literalist	moderate	0.3510	0.6590	tangled_rope
dharmasastra_corpus__orthodox_literalist	moderate	0.6600	1.6000	snare
dharmasastra_corpus__orthodox_literalist	institutional	-0.5000	0.0000	rope
dharmasastra_corpus__orthodox_literalist	institutional	0.0010	0.3490	naturalized
dharmasastra_corpus__orthodox_literalist	institutional	0.3500	0.3500	unknown
dharmasastra_corpus__orthodox_literalist	institutional	0.3510	0.6590	tangled_rope
dharmasastra_corpus__orthodox_literalist	institutional	0.6600	1.6000	snare
dharmasastra_corpus__orthodox_literalist	analytical	-0.5000	0.0000	rope
dharmasastra_corpus__orthodox_literalist	analytical	0.0010	0.3490	naturalized
dharmasastra_corpus__orthodox_literalist	analytical	0.3500	0.3500	unknown
