id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
church_turing_thesis__mathematical_definition_reading	4	True	-0.0008450395940166628	0.027398613626107918	0.02824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
church_turing_thesis__physical_claim_reading	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
classical_latin_standard__continuity_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	scaffold|scaffold|scaffold|unknown	scaffold|scaffold|scaffold|unknown	mountain|rope|rope|mountain
classical_latin_standard__hybrid_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
classical_latin_standard__reconstruction_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_harm_prevention__adaptation_priority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
climate_harm_prevention__degrowth_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_harm_prevention__mitigation_priority	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_mitigation_imperative__opportunity_cost_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_mitigation_imperative__portfolio_optimization_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
climate_mitigation_imperative__systems_transition_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
climate_mitigation_legitimacy__baseload_necessity_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_mitigation_legitimacy__degrowth_sufficiency_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_mitigation_legitimacy__portfolio_pragmatism_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
climate_mitigation_legitimacy__renewable_primacy_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
climate_response_action__adaptation_priority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
climate_response_action__degrowth_transformation	4	True	-0.03718174213673316	1.2055389995487482	1.2427207416854813	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_response_action__mitigation_priority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_response_imperative__adaptation_priority_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
climate_response_imperative__degrowth_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
climate_response_imperative__mitigation_priority_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_response_legitimacy__adaptation_priority	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_response_legitimacy__degrowth_transformation	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
climate_response_legitimacy__mitigation_priority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_response_obligation__adaptation_priority	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_response_obligation__degrowth_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
climate_response_obligation__mitigation_priority	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
coercion_legitimacy_boundary__bodily_autonomy_primary	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
coercion_legitimacy_boundary__proportionality_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
coercion_legitimacy_boundary__public_health_primary	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
combatant_status_definition__functional_protection_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
combatant_status_definition__national_liberation_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
combatant_status_definition__state_centric_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
commerce_clause_scope__broad_effects_test	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
commerce_clause_scope__intermediate_channels	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
commerce_clause_scope__narrow_originalist	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
commerce_clause_text__expansive_federal_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
commerce_clause_text__originalist_narrow_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
commerce_clause_text__substantial_effects_limited_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|tangled_rope	unknown|rope|rope|tangled_rope	mountain|rope|rope|mountain
common_article_3_scope__expansive_human_rights_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
common_article_3_scope__icrc_customary_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
common_article_3_scope__state_centric_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
common_law_precedent_corpus__evolutionary_framework	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
common_law_precedent_corpus__pluralist_balancing	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
common_law_precedent_corpus__strict_stare_decisis	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
competence_exercise_requirement__catastrophe_as_necessary_anchor	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
competence_exercise_requirement__hybrid_dependency	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
competence_exercise_requirement__simulation_as_adequate_exercise	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
competence_exercise_validity__continuous_refresh_hybrid	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
competence_exercise_validity__real_catastrophe_only	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
competence_exercise_validity__simulation_as_proxy	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
competence_occupation__hybrid_occupation	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
competence_occupation__real_incident_necessity	4	True	-0.04013938071579148	1.3014341472401258	1.3415735279559173	False	False	False	snare|snare|scaffold|snare	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
competence_occupation__simulation_sufficiency	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
competence_retention_exercise__catastrophe_as_necessary	4	True	-0.03380158376066651	1.0959445450443168	1.1297461288049833	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
competence_retention_exercise__near_miss_as_bridge	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
competence_retention_exercise__simulation_as_sufficient	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
constitutional_authority_boundary__coordinate_construction_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
constitutional_authority_boundary__judicial_supremacy_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
constitutional_authority_boundary__parliamentary_primacy_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
constitutional_interpretive_authority__coordinate_construction_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
constitutional_interpretive_authority__judicial_supremacy_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
constitutional_interpretive_authority__parliamentary_supremacy_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
constitutional_secularism__principled_intervention_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
constitutional_secularism__reformist_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
constitutional_secularism__strict_neutrality_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
constitutional_text__judicial_supremacy_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
