constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
personhood_boundary__birth_threshold_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personhood_boundary__conception_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personhood_boundary__developmental_capacity_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personhood_boundary__spartan_eugenic_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
personhood_boundary__viability_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
pharmaceutical_safety_obfuscation	pass	0.378	0.125	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
planar_graph_embeddability	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
platform_content_moderation_snare	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
platform_copyright_liability_shift	pass	0.3821666666666667	0.0	0.75	0.6666666666666667	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
platform_lock_in_extraction	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
plural_marriage_mandate__endogenous_reinterpretation_reading	pass	0.40049999999999997	0.0	0.75	0.5	0.43999999999999995	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
plural_marriage_mandate__exogenous_override_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
plural_marriage_mandate__institutional_pragmatism_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
political_autonomy_mainland_territories	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
poverty_trap_asset_seizure	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
power_indexed_classification_variance	pass	0.631	0.25	1.0	1.0	0.28	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preah_vihear_territorial_claim	pass	0.3621666666666667	0.0	0.75	0.6666666666666667	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
predictive_surveillance_extractiveness	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_commitment__competence_reading	pass	0.9680000000000001	1.0	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_commitment__husk_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_commitment__hybrid_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_retention__competence_reading	pass	0.9680000000000001	1.0	1.0	1.0	0.8400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_retention__husk_reading	pass	0.3621666666666667	0.0	0.75	0.6666666666666667	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_retention__hybrid_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_transmission__competence_reading	pass	0.9520000000000001	1.0	1.0	1.0	0.76	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_transmission__husk_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preparedness_transmission__hybrid_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causality__beneficiary_deployment	pass	0.4996666666666667	0.125	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causality__precondition_convergence	pass	0.4596666666666667	0.125	0.75	0.6666666666666667	0.3400000000000001	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causality__technological_inevitability	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causation__mutual_shaping	pass	0.4221666666666667	0.0	0.75	0.6666666666666667	0.3400000000000001	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causation__strategic_deployment	pass	0.8	1.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
press_reformation_causation__technological_determinism	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
preventive_medicine_implementation_gap	pass	0.5186666666666667	0.375	0.75	0.6666666666666667	0.26	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
primary_election_capture	pass	0.3821666666666667	0.0	0.75	0.6666666666666667	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
privilege_architecture_coordination	pass	0.3685	0.0	0.75	0.5	0.28	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
processed_food_sodium_targeting	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
professional_licensing_barriers	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
professional_table_tennis_labor_markets	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
provincial_tax_collection	pass	0.40199999999999997	0.125	0.75	0.5	0.26	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
public_health_mandate_authority__bodily_autonomy_primary	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
public_health_mandate_authority__proportionality_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
public_health_mandate_authority__public_health_primary	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qualified_immunity_doctrine__accountability_void_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qualified_immunity_doctrine__constitutional_fidelity_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qualified_immunity_doctrine__protective_scaffold_reading	pass	0.623	0.25	1.0	1.0	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quantum_critical_point_superconductivity	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quantum_formalism__copenhagen_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quantum_formalism__many_worlds_reading	pass	0.4101666666666667	0.0	0.75	0.6666666666666667	0.28	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quantum_formalism__pilot_wave_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_9_5_scope__abrogating_universal	pass	0.5041666666666667	0.5	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_9_5_scope__contextual_defensive	pass	0.7738333333333334	0.625	1.0	0.8333333333333334	0.6399999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_9_5_scope__progressive_synthesis	pass	0.4461666666666667	0.0	0.75	0.6666666666666667	0.4600000000000001	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_hadith_substrate__reformist_ijtihad	pass	0.639	0.25	1.0	1.0	0.32000000000000006	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_hadith_substrate__state_hybrid	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_hadith_substrate__traditionalist_taqlid	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_ontological_status__created_reading	pass	0.615	0.25	1.0	1.0	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_ontological_status__state_enforced_creation_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quran_ontological_status__uncreated_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quranic_gender_verses__contextual_egalitarian	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quranic_gender_verses__literal_hierarchical	pass	0.42383333333333334	0.0	0.75	0.8333333333333334	0.1399999999999999	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
quranic_gender_verses__progressive_abrogation	pass	0.6875	0.625	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence__incumbent_preservation_reading	pass	0.3765	0.0	0.75	0.5	0.31999999999999995	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence__lapsed_alternatives_reading	pass	0.8235	0.625	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence_inevitability__path_dependency_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence_inevitability__strategic_lock_in_reading	pass	0.864	1.0	1.0	1.0	0.31999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence_mechanism__beneficiary_extraction_reading	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence_mechanism__lock_in_reading	pass	0.4221666666666667	0.0	0.75	0.6666666666666667	0.3400000000000001	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_persistence_mechanism__naturalization_reading	pass	0.8355	0.625	1.0	1.0	0.74	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
qwerty_vs_dvorak	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rating_agency_procyclicality	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rbio_practice_norm_complex__hegemonic_extraction_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rbio_practice_norm_complex__liberal_institutional_reading	pass	0.8320000000000001	1.0	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rbio_practice_norm_complex__sovereignty_maximalist_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reader_informed_consent	pass	0.35	0.125	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_composite__political_realignment_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_composite__technological_mediation_reading	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_composite__theological_fragmentation_reading	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_event_boundary__composite_overdetermination_reading	pass	0.623	0.25	1.0	1.0	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_event_boundary__political_swap_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reformation_event_boundary__theological_climb_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
refugee_convention_text__expansive_humanitarian_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
refugee_convention_text__procedural_integrity_reading	pass	0.38199999999999995	0.125	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
refugee_convention_text__restrictive_sovereignty_reading	pass	0.2788333333333334	0.0	0.75	0.33333333333333337	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
regional_military_balance_stability	pass	0.4221666666666667	0.0	0.75	0.6666666666666667	0.3400000000000001	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
regional_patron_state_competition	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
remonstrance_authority__crown_reading	pass	0.38216666666666665	0.0	0.75	0.6666666666666667	0.1399999999999999	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
remonstrance_authority__magistrate_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
researcher_credibility_signal	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
resource_lock_in_mechanism	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
reward_model_misalignment	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rfc9293_tcp_specification__middlebox_realism_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rfc9293_tcp_specification__optimization_latitude_reading	pass	0.936	1.0	1.0	1.0	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rfc9293_tcp_specification__strict_invariance_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rogers_commission_findings__actuarial_risk_acceptance	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rogers_commission_findings__engineering_absolute_threshold	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rogers_commission_findings__management_compliance_narrative	pass	0.5063333333333334	0.0	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
roman_tax_collection_system	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rome_statute_jurisdiction__hybrid_complementarity_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rome_statute_jurisdiction__sovereigntist_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
rome_statute_jurisdiction__universalist_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sacrifice_commandment__archive_maintenance	pass	0.647	0.25	1.0	1.0	0.3600000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sacrifice_commandment__performance_only	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sacrifice_commandment__study_as_performance	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
salic_prohibition__cognatic_reversion_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
salic_prohibition__immutable_mandate_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
salic_prohibition__sovereign_override_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
scam_doubt_manufacturing	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
school_choice_system	pass	0.8520000000000001	1.0	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
scientific_paradigm_lifecycle	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
script_as_identity__kemalist_rupture_reading	pass	0.366	0.125	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
script_as_identity__ottoman_continuity_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
script_as_identity__phonetic_instrumentalism_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
scriptural_authority_contest	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_arms_right__civic_republican_reading	pass	0.45799999999999996	0.125	0.75	0.5	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_arms_right__collective_right_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_arms_right__individual_right_reading	pass	0.27083333333333337	0.0	0.75	0.33333333333333337	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_boundary__individual_right_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_boundary__insurrectionist_reading	pass	0.2788333333333334	0.0	0.75	0.33333333333333337	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_boundary__militia_conditioned_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_scope__civic_right_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_scope__collective_right_reading	pass	0.48216666666666663	0.0	0.75	0.6666666666666667	0.6399999999999999	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_scope__individual_right_reading	pass	0.6458333333333334	0.625	1.0	0.8333333333333334	1.1102230246251565e-16	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__collective_rights_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__collective_security_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__collectivist_reading	pass	0.7738333333333334	0.625	1.0	0.8333333333333334	0.6399999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__hybrid_civic_reading	pass	0.5063333333333334	0.0	1.0	0.8333333333333334	0.24	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__hybrid_scope_limitation_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__individual_rights_reading	pass	0.366	0.125	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__individualist_reading	pass	0.2788333333333334	0.0	0.75	0.33333333333333337	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
second_amendment_text__originalist_civic_virtue_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
secularization_pressure	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
selection_pressure_architecture	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
selective_retention_necessity	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
separation_of_powers_text__formalist_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
separation_of_powers_text__functionalist_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
separation_of_powers_text__unitary_executive_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
settlement_fait_accompli	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sex_gender_category__biology_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sex_gender_category__hybrid_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
sex_gender_category__identity_reading	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
shinbutsu_coexistence_commitment__domain_partition_reading	pass	0.9440000000000001	1.0	1.0	1.0	0.72	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
shinbutsu_coexistence_commitment__incoherent_bundle_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
shinbutsu_coexistence_commitment__syncretic_fusion_reading	pass	0.31083333333333335	0.0	0.75	0.33333333333333337	0.19999999999999996	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
simultaneous_veneration__domain_partition_reading	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
simultaneous_veneration__ontological_fusion_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
simultaneous_veneration__pragmatic_incoherence_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
