constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
quellcrist_falconer_justice,3,0.9,1.232938,false_ci_rope,0.979584,True,0.000067,False,0.979639,True,institutional,snare,snare
quine_self_replication,4,0.2,0.273986,false_ci_rope,0.365243,True,0.002850,False,0.539640,True,institutional,rope,rope
qwerty_vs_dvorak,3,0.4,0.547972,false_ci_rope,0.821601,True,0.000460,False,0.492608,True,institutional,tangled_rope,tangled_rope
raac_school_maintenance,5,0.55,0.753462,false_ci_rope,0.879428,True,0.000529,False,0.825812,True,institutional,snare,snare
radiologic_diagnostic_threshold,3,0.7,0.958951,false_ci_rope,0.779948,True,0.000190,False,0.478985,True,institutional,tangled_rope,tangled_rope
rafah_crossing_lifeline,0,0.15,0.20549,coupling_invariant_rope,0.351421,False,0.000000,False,0.000000,False,,rope,rope
railway_gauge_standard,0,0.3,0.410979,false_ci_rope,0.565300,False,0.000007,False,0.568607,False,powerless,rope,rope
ramsey_numbers,0,0.15,0.207004,natural_law,0.046113,False,0.000000,False,0.000000,False,,mountain,mountain
rare_earth_coop_2026,0,0.02,0.027399,constructed_low_extraction,0.030354,False,0.003577,False,0.975508,False,institutional,rope,rope
rare_earth_dependency,5,0.6,0.821958,false_ci_rope,0.804641,True,0.000303,False,0.602340,True,institutional,snare,snare
rare_earth_export_restrictions,5,0.55,0.753462,false_ci_rope,0.807176,True,0.000560,False,0.595636,True,institutional,tangled_rope,tangled_rope
rare_earth_hydrogen_extraction,3,0.48,0.657567,false_ci_rope,0.804181,True,0.000088,False,0.420198,True,institutional,tangled_rope,tangled_rope
rare_earth_seabed_mining,3,0.65,0.890455,false_ci_rope,0.839289,True,0.000003,False,0.308887,True,institutional,tangled_rope,tangled_rope
rational_inertia_trap,3,0.75,1.027448,false_ci_rope,0.896883,True,0.000121,False,0.890508,True,institutional,snare,snare
recipe_scaling_ai,3,0.49,0.671266,constructed_high_extraction,0.957558,True,0.000389,False,0.080512,True,institutional,tangled_rope,tangled_rope
reciprocity_laws_math,0,0.05,0.069001,natural_law,0.047180,False,0.000000,False,0.000000,False,,mountain,mountain
regional_military_deterrence_mideast,3,0.65,0.890455,false_ci_rope,0.850178,True,0.000024,False,0.814147,True,institutional,snare,snare
regulatory_capture,3,0.8,1.095945,false_ci_rope,0.995052,True,0.000048,False,0.186500,True,institutional,piton,piton
regulatory_pathway_psychedelic_therapy,3,0.48,0.657567,constructed_high_extraction,0.734930,True,0.001056,False,0.471398,True,institutional,tangled_rope,tangled_rope
relativity_of_simultaneity,0,0.0,0.0,natural_law,0.045052,False,0.000000,False,0.000000,False,,mountain,mountain
relativity_physical_invariance,0,0.02,0.0276,natural_law,0.045895,False,0.000000,False,0.000000,False,,mountain,mountain
rent_seeking_equilibrium,3,0.84,1.150742,false_ci_rope,0.469518,True,0.000556,False,0.469620,True,institutional,piton,piton
repair_probe_incomplete,3,0.55,0.759013,false_ci_rope,0.991045,True,0.042471,False,0.929398,True,moderate,tangled_rope,tangled_rope
reputational_cascade_failure,3,0.91,1.246637,false_ci_rope,0.389762,True,0.000652,False,0.389857,True,institutional,piton,piton
requirement_invasive_diabetes_testing,3,0.75,1.027448,false_ci_rope,0.923144,True,0.000113,False,0.923208,True,institutional,snare,snare
responsibility_dilution,3,0.9,1.232938,false_ci_rope,0.398933,True,0.000643,False,0.399030,True,institutional,piton,piton
responsibility_without_power,3,0.91,1.246637,false_ci_rope,0.425464,True,0.000670,False,0.425574,True,institutional,piton,piton
rfc9293_state_machine,3,0.2,0.273986,false_ci_rope,0.714956,True,0.000829,False,0.334470,True,moderate,tangled_rope,tangled_rope
rices_theorem_undecidability,0,0.05,0.069001,natural_law,0.047180,False,0.000000,False,0.000000,False,,mountain,mountain
riot_incentive_loop_2026,0,0.82,1.123343,constructed_high_extraction,0.433595,False,0.000501,False,0.433687,False,institutional,piton,piton
risk_socialization_threshold,3,0.88,1.205539,false_ci_rope,0.450162,True,0.000631,False,0.450257,True,institutional,piton,piton
ritual_transition_scaffold,5,0.35,0.479476,false_ci_rope,0.933192,True,0.001104,False,0.470560,True,institutional,tangled_rope,tangled_rope
ritual_without_belief,3,0.83,1.137042,false_ci_rope,0.562296,True,0.000526,False,0.562434,True,institutional,snare,snare
rn_proteus_adoption,0,0.2,0.273986,false_ci_rope,0.684164,False,0.001933,False,0.514443,False,moderate,tangled_rope,tangled_rope
robustness_vs_efficiency_tradeoff,3,0.84,1.150742,false_ci_rope,0.978677,True,0.000057,False,0.978760,True,institutional,snare,snare
roc_african_exarchate,3,0.68,0.931553,false_ci_rope,0.963578,True,0.000014,False,0.963721,True,institutional,snare,snare
rogers_commission_institutional_analysis,3,0.85,1.164441,false_ci_rope,0.956986,True,0.000118,False,0.957033,True,institutional,snare,snare
rogue_wave_control_2026,0,0.15,0.20549,false_ci_rope,0.074298,False,0.008785,False,0.904221,False,institutional,rope,rope
roman_bath_system,3,0.48,0.657567,false_ci_rope,0.798768,True,0.000411,False,0.512639,True,institutional,tangled_rope,tangled_rope
roman_colosseum_games,5,0.55,0.753462,false_ci_rope,0.912318,True,0.000571,False,0.628602,True,institutional,snare,snare
roman_monumental_construction,3,0.48,0.657567,false_ci_rope,0.796721,True,0.000428,False,0.529382,True,institutional,tangled_rope,tangled_rope
roman_road_network,5,0.55,0.753462,false_ci_rope,0.809408,True,0.000552,False,0.579376,True,institutional,tangled_rope,tangled_rope
rosen_bridge_protocol,3,0.5,0.684965,false_ci_rope,0.971934,True,0.000456,False,0.056967,True,institutional,tangled_rope,tangled_rope
rotation_seven_black_soil,3,0.95,1.301434,false_ci_rope,0.988688,True,0.000000,False,0.009216,False,institutional,tangled_rope,tangled_rope
rotation_seven_isolation,3,0.85,1.164441,false_ci_rope,0.931456,True,0.000183,False,0.931488,True,institutional,snare,snare
rotation_seven_kubo_ranking,3,0.75,1.027448,false_ci_rope,0.935354,True,0.000096,False,0.935398,True,institutional,snare,snare
royal_navy_middle_east_withdrawal,3,0.8,1.095945,false_ci_rope,0.785385,True,0.000370,False,0.311036,True,institutional,tangled_rope,tangled_rope
rule_update_failure,0,0.72,0.98635,constructed_high_extraction,0.877334,False,0.000196,False,0.584701,False,institutional,snare,snare
rules_based_international_order,3,0.75,1.027448,false_ci_rope,0.776640,True,0.000394,False,0.548159,True,institutional,snare,snare
russells_paradox_self_reference,3,0.7,0.958951,constructed_high_extraction,0.957124,True,0.000200,False,0.915466,True,institutional,tangled_rope,tangled_rope
russian_war_cannibalization,3,0.8,1.095945,false_ci_rope,0.933562,True,0.000142,False,0.933613,True,institutional,snare,snare
sa_renewable_price_differential,3,0.42,0.575371,false_ci_rope,0.823826,True,0.000262,False,0.365440,True,institutional,tangled_rope,tangled_rope
sadhu_integrity_protocol,4,0.3,0.410979,false_ci_rope,0.883076,True,0.002220,False,0.115282,True,institutional,tangled_rope,tangled_rope
sapir_whorf_hypothesis,5,0.55,0.753462,false_ci_rope,0.820118,True,0.000552,False,0.582186,True,institutional,tangled_rope,tangled_rope
sat_csp_complexity,3,0.4,0.547972,false_ci_rope,0.876336,True,0.000473,False,0.331232,True,institutional,tangled_rope,tangled_rope
satellite_d2m_standard,3,0.45,0.616469,false_ci_rope,0.850137,True,0.000207,False,0.302985,True,institutional,tangled_rope,tangled_rope
scam_compound_2026,3,0.85,1.164441,false_ci_rope,0.983117,True,0.000039,False,0.983257,True,institutional,snare,snare
scam_doubt_manufacturing,3,0.75,1.027448,false_ci_rope,0.942759,True,0.000086,False,0.942845,True,institutional,snare,snare
scientific_paradigm_lifecycle,3,0.48,0.657567,false_ci_rope,0.780836,True,0.000983,False,0.627998,True,institutional,snare,snare
scurvy_maritime_extraction,3,0.9,1.232938,false_ci_rope,0.954571,True,0.000144,False,0.954602,True,institutional,snare,snare
second_order_unintended_consequences,0,0.85,1.164441,constructed_high_extraction,0.452564,False,0.000574,False,0.452660,False,institutional,piton,piton
seedance_export_restriction,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
self_surpassing,3,0.8,1.095945,false_ci_rope,0.895289,True,0.000214,False,0.895322,True,institutional,snare,snare
semantic_attack_surface,3,0.87,1.19184,false_ci_rope,0.470219,True,0.000618,False,0.470332,True,institutional,piton,piton
semantic_overload_friction,5,0.55,0.753462,false_ci_rope,0.949876,True,0.000349,False,0.891296,True,institutional,snare,snare
semiconductor_fabrication_chokepoint,6,0.55,0.753462,false_ci_rope,0.891807,True,0.000573,False,0.633966,True,institutional,snare,snare
semiconductor_mission_2026,3,0.48,0.657567,false_ci_rope,0.816442,True,0.000112,False,0.512084,True,institutional,tangled_rope,tangled_rope
shadow_fleet_sanctions_evasion,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
shadow_pricing_failure,0,0.82,1.123343,constructed_high_extraction,0.910058,False,0.000167,False,0.910247,False,institutional,snare,snare
shannon_entropy_limit,0,0.05,0.069001,natural_law,0.044894,False,0.000000,False,0.000000,False,,mountain,mountain
shannon_source_coding,0,0.15,0.207004,natural_law,0.045357,False,0.000000,False,0.000000,False,,mountain,mountain
shield_east_fortification,5,0.48,0.657567,false_ci_rope,0.886770,True,0.001013,False,0.604661,True,institutional,tangled_rope,tangled_rope
ship_of_theseus,5,0.35,0.479476,false_ci_rope,0.967839,True,0.000001,False,0.085287,True,institutional,piton,piton
shitty_feedback_handling,3,0.4,0.547972,false_ci_rope,0.934456,True,0.001214,False,0.091928,True,institutional,tangled_rope,tangled_rope
shobies_existential_commitment,3,0.65,0.890455,false_ci_rope,0.804950,True,0.000008,False,0.369197,True,institutional,tangled_rope,tangled_rope
shock_propagation_asymmetry,3,0.9,1.232938,false_ci_rope,0.395968,True,0.000642,False,0.396063,True,institutional,piton,piton
sig_usd_protocol,3,0.4,0.547972,false_ci_rope,0.966247,True,0.118743,True,0.700815,True,institutional,tangled_rope,tangled_rope
signal_without_control,3,0.79,1.082245,false_ci_rope,0.534416,True,0.000353,False,0.302620,True,powerless,piton,piton
silent_dependency_activation,3,0.76,1.041147,false_ci_rope,0.935538,True,0.000105,False,0.935602,True,institutional,snare,snare
silicon_lexicon_overload,3,0.8,1.095945,false_ci_rope,0.895289,True,0.000214,False,0.895322,True,institutional,snare,snare
silklink_2026,0,0.25,0.342483,false_ci_rope,0.536855,False,0.026547,False,0.308898,False,moderate,rope,rope
silver_scarcity_2026,0,0.04,0.055201,natural_law,0.989988,False,0.000000,False,0.000000,False,,mountain,mountain
sk_ai_act_2026,5,0.55,0.753462,false_ci_rope,0.828218,True,0.000598,False,0.622937,True,institutional,tangled_rope,tangled_rope
sk_dantongbeop,5,0.55,0.753462,false_ci_rope,0.879428,True,0.000529,False,0.825812,True,institutional,snare,snare
sk_newtro_aesthetic,3,0.48,0.657567,false_ci_rope,0.816489,True,0.000517,False,0.619613,True,institutional,tangled_rope,tangled_rope
skills_based_hiring,3,0.25,0.342483,false_ci_rope,0.794316,True,0.006007,False,0.621162,True,moderate,tangled_rope,tangled_rope
skolems_paradox,4,0.2,0.273986,false_ci_rope,0.094583,True,0.000650,False,0.424977,True,moderate,mountain,mountain
sleep_debt_externality,3,0.82,1.123343,false_ci_rope,0.913530,True,0.000201,False,0.913562,True,institutional,snare,snare
slow_crisis_invisibility,3,0.75,1.027448,false_ci_rope,0.775293,True,0.000392,False,0.561634,True,institutional,snare,snare
sludge_bureaucratic_friction,3,0.7,0.958951,false_ci_rope,0.791299,True,0.000190,False,0.481954,True,institutional,tangled_rope,tangled_rope
sm_addictive_design,0,0.68,0.931553,constructed_high_extraction,0.060361,False,0.000024,False,0.121110,False,powerless,snare,snare
smartphone_ubiquity,3,0.75,1.027448,false_ci_rope,0.798621,True,0.000178,False,0.331645,True,institutional,tangled_rope,tangled_rope
social_credit_architecture,3,0.8,1.095945,false_ci_rope,0.895629,True,0.000214,False,0.895664,True,institutional,snare,snare
social_loafing,3,0.55,0.753462,false_ci_rope,0.867823,True,0.000039,False,0.301725,True,institutional,tangled_rope,tangled_rope
social_media_participation_threshold,3,0.6,0.821958,false_ci_rope,0.812932,True,0.000033,False,0.370234,True,institutional,tangled_rope,tangled_rope
social_narrative_casting,3,0.3,0.410979,false_ci_rope,0.922637,True,0.001067,False,0.549954,True,institutional,tangled_rope,tangled_rope
soe_property_bailout,5,0.55,0.753462,false_ci_rope,0.879428,True,0.000529,False,0.825812,True,institutional,snare,snare
soft_authoritarian_drift,3,0.84,1.150742,false_ci_rope,0.448161,True,0.000552,False,0.448252,True,institutional,piton,piton
solar_system_weirdness,0,0.2,0.273986,false_ci_rope,0.206074,False,0.002214,False,0.052177,False,moderate,rope,rope
somatic_focusing_awareness,3,0.2,0.273986,false_ci_rope,0.643127,True,0.002375,False,0.527991,True,moderate,tangled_rope,tangled_rope
sorites_paradox,3,0.4,0.547972,false_ci_rope,0.826754,True,0.000463,False,0.496120,True,institutional,tangled_rope,tangled_rope
south_china_sea_arbitration_2016_2026,5,0.55,0.753462,false_ci_rope,0.830591,True,0.000434,False,0.572633,True,institutional,tangled_rope,tangled_rope
sovereignty_as_arbitrage,3,0.48,0.657567,false_ci_rope,0.974883,True,0.000053,False,0.930449,True,institutional,tangled_rope,tangled_rope
spain_digital_offensive_2026,3,0.72,0.98635,false_ci_rope,0.950663,True,0.000052,False,0.950773,True,institutional,snare,snare
spv_variations_us_cold,0,0.02,0.027399,natural_law,0.044346,False,0.000000,False,0.000000,False,,mountain,mountain
square_cube_law,0,0.01,0.0138,natural_law,0.045876,False,0.000000,False,0.000000,False,,mountain,mountain
st_petersburg_paradox,3,0.65,0.890455,false_ci_rope,0.888402,True,0.000006,False,0.233870,True,institutional,tangled_rope,tangled_rope
stable_marriage_coordination,3,0.4,0.547972,false_ci_rope,0.890607,True,0.000595,False,0.261546,True,institutional,tangled_rope,tangled_rope
star_formation_barrier_g0253,0,0.05,0.069001,natural_law,0.047180,False,0.000000,False,0.000000,False,,mountain,mountain
star_to_black_hole_observational_limit,0,0.15,0.207004,natural_law,0.047294,False,0.000000,False,0.000000,False,,mountain,mountain
start_treaty,5,0.55,0.753462,false_ci_rope,0.807176,True,0.000560,False,0.595636,True,institutional,tangled_rope,tangled_rope
starwars_evolutionary_mutation,3,0.75,1.027448,false_ci_rope,0.923144,True,0.000113,False,0.923208,True,institutional,snare,snare
statecraft_virtu,3,0.7,0.958951,false_ci_rope,0.914014,True,0.000073,False,0.896077,True,institutional,snare,snare
status_flattening_effect,3,0.82,1.123343,false_ci_rope,0.971849,True,0.000057,False,0.972034,True,institutional,snare,snare
steinmetz_valuation_asymmetry,3,0.9,1.232938,false_ci_rope,0.808807,True,0.000786,False,0.390750,True,moderate,tangled_rope,tangled_rope
sti_clinical_testing_bottleneck,5,0.5,0.684965,false_ci_rope,0.832667,True,0.000818,False,0.589766,True,institutional,tangled_rope,tangled_rope
stoic_logos_governance,3,0.75,1.027448,false_ci_rope,0.922889,True,0.000113,False,0.922948,True,institutional,snare,snare
strait_coercion_2025,5,0.55,0.753462,false_ci_rope,0.928554,True,0.000477,False,0.780008,True,institutional,snare,snare
strange_attractor_dynamics,5,0.5,0.684965,false_ci_rope,0.843209,True,0.000249,False,0.530722,True,institutional,tangled_rope,tangled_rope
strange_attractor_systemic_risk,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
strategic_deep_sea_rare_earth_mining,5,0.55,0.753462,false_ci_rope,0.807176,True,0.000560,False,0.595636,True,institutional,tangled_rope,tangled_rope
streaming_bundling_mandate,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
structural_extraction_without_actor,0,0.78,1.068546,constructed_high_extraction,0.462041,False,0.000385,False,0.403384,False,institutional,piton,piton
sts86_ascent_checklist,0,0.05,0.068497,constructed_low_extraction,0.032989,False,0.000658,False,0.455752,False,institutional,rope,rope
student_loan_default_cliff,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
student_loan_interest_accrual,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
sturgeons_law,0,0.1,0.138002,natural_law,0.035959,False,0.000000,False,0.000000,False,,mountain,mountain
suanne_coup_of_peace,3,0.8,1.095945,false_ci_rope,0.899636,True,0.000207,False,0.899667,True,institutional,snare,snare
suanne_face_restoration,3,0.75,1.027448,false_ci_rope,0.794804,True,0.000313,False,0.731498,True,institutional,snare,snare
subscription_economy_model,5,0.52,0.712364,false_ci_rope,0.883754,True,0.000788,False,0.638118,True,institutional,snare,snare
sunk_cost_fallacy,5,0.5,0.684965,false_ci_rope,0.802672,True,0.000225,False,0.476117,True,institutional,tangled_rope,tangled_rope
superbowl_advertising_extraction,3,0.55,0.753462,false_ci_rope,0.880314,True,0.000037,False,0.244612,True,institutional,tangled_rope,tangled_rope
suslin_hypothesis_proof_limits,0,0.15,0.20549,natural_law,0.057727,False,0.000000,False,0.000000,False,,mountain,mountain
suslin_hypothesis_undecidability,0,0.05,0.069001,natural_law,0.042312,False,0.000000,False,0.000000,False,,mountain,mountain
swift_legacy_piton,0,0.49,0.671266,constructed_high_extraction,0.723354,False,0.000983,False,0.525251,False,institutional,snare,snare
swift_piton_snap,0,0.04,0.054797,coupling_invariant_rope,0.025851,False,0.000000,False,0.000000,False,,rope,rope
sylow_theorems_group_theory,0,0.05,0.069001,natural_law,0.045950,False,0.000000,False,0.000000,False,,mountain,mountain
synthetic_data_feedback_loop,3,0.88,1.205539,false_ci_rope,0.540238,True,0.000634,False,0.540346,True,institutional,snare,snare
systemic_blindspot,3,0.86,1.17814,false_ci_rope,0.506758,True,0.000600,False,0.506850,True,institutional,snare,snare
tail_risk_compression,3,0.88,1.205539,false_ci_rope,0.986741,True,0.000035,False,0.986881,True,institutional,snare,snare
taiwan_existential_sovereignty,3,0.7,0.958951,false_ci_rope,0.877374,True,0.000084,False,0.877440,True,institutional,snare,snare
taiwan_grand_bargain,3,0.65,0.890455,false_ci_rope,0.907981,True,0.000016,False,0.920650,True,institutional,snare,snare
taiwan_ids_program,5,0.55,0.753462,false_ci_rope,0.830473,True,0.000598,False,0.607046,True,institutional,tangled_rope,tangled_rope
taiwan_storm_2026,3,0.82,1.123343,false_ci_rope,0.984253,True,0.000039,False,0.984368,True,institutional,snare,snare
taiwan_strait_hegemony_shift,3,0.9,1.232938,false_ci_rope,0.979584,True,0.000067,False,0.979639,True,institutional,snare,snare
taiwan_university_application_system,5,0.52,0.712364,false_ci_rope,0.833651,True,0.000596,False,0.703906,True,institutional,tangled_rope,tangled_rope
taliban_slavery_law_2024,3,0.9,1.232938,false_ci_rope,0.980495,True,0.000064,False,0.980520,True,institutional,snare,snare
targeted_dream_incubation,3,0.1,0.136993,false_ci_rope,0.012069,False,0.013215,False,0.884300,True,institutional,rope,rope
taxonomy_drift,0,0.76,1.041147,constructed_high_extraction,0.507410,False,0.000304,False,0.341876,False,institutional,piton,piton
tcp_rfc9293_interoperability,3,0.2,0.273986,false_ci_rope,0.712537,True,0.000619,False,0.239102,True,moderate,tangled_rope,tangled_rope
teaching_horses_to_sing,3,0.75,1.027448,false_ci_rope,0.879463,True,0.000015,False,0.199019,True,institutional,tangled_rope,tangled_rope
tear_gas_repression_2026,3,0.88,1.205539,false_ci_rope,0.656144,True,0.000576,False,0.656300,True,institutional,snare,snare
technocratic_overreach,3,0.64,0.876756,false_ci_rope,0.869809,True,0.000047,False,0.848042,True,institutional,snare,snare
technological_point_of_no_return,3,0.86,1.17814,false_ci_rope,0.968074,True,0.000092,False,0.968092,True,institutional,snare,snare
temporal_scale_arbitrage,3,0.76,1.041147,false_ci_rope,0.878183,True,0.000018,False,0.194858,True,institutional,tangled_rope,tangled_rope
temporal_scarcity,0,0.15,0.20549,false_ci_rope,0.039319,False,0.000001,False,0.556965,False,institutional,rope,rope
terrain_inaccessibility_wheeled_vehicles,0,0.05,0.069001,natural_law,0.044894,False,0.000000,False,0.000000,False,,mountain,mountain
texas_insurance_market_instability,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
thai_article_112_mountain,0,0.04,0.054797,constructed_low_extraction,0.035862,False,0.000803,False,0.514557,False,institutional,rope,rope
thai_senate_veto_2026,3,0.72,0.98635,false_ci_rope,0.522266,True,0.000198,False,0.522386,True,institutional,snare,snare
the_bacchae_madness_protocol,3,0.95,1.301434,false_ci_rope,0.988482,True,0.000042,False,0.988533,True,institutional,snare,snare
the_calm_protocol_suppression,3,0.75,1.027448,false_ci_rope,0.922889,True,0.000113,False,0.922948,True,institutional,snare,snare
the_churn_systemic_upheaval,3,0.9,1.232938,constructed_high_extraction,0.999557,True,0.000001,False,0.999619,True,institutional,snare,snare
the_wall_procedural_barrier,3,0.8,1.095945,false_ci_rope,0.959400,True,0.000089,False,0.959443,True,institutional,snare,snare
theatrical_neutrality,3,0.68,0.931553,false_ci_rope,0.494771,True,0.000039,False,0.494877,True,institutional,piton,piton
theory_of_visitors,3,0.65,0.890455,false_ci_rope,0.804950,True,0.000008,False,0.369197,True,institutional,tangled_rope,tangled_rope
thermodynamics_entropy,0,0.05,0.069001,natural_law,0.044894,False,0.000000,False,0.000000,False,,mountain,mountain
three_body_problem_predictability_limit,0,0.15,0.20549,natural_law,0.057727,False,0.000000,False,0.000000,False,,mountain,mountain
three_body_unpredictability,0,0.05,0.069001,natural_law,0.047180,False,0.000000,False,0.000000,False,,mountain,mountain
tiktok_us_divestiture_mandate,3,0.48,0.657567,false_ci_rope,0.847094,True,0.000956,False,0.681184,True,institutional,tangled_rope,tangled_rope
toxic_social_infection,3,0.9,1.232938,false_ci_rope,0.954571,True,0.000144,False,0.954602,True,institutional,snare,snare
toxoplasma_hub_2026,3,0.78,1.068546,constructed_high_extraction,0.999497,True,0.000001,False,0.999614,True,institutional,snare,snare
tractarian_logic_limit,3,0.7,0.958951,false_ci_rope,0.938401,True,0.000081,False,0.881834,True,institutional,snare,snare
trade_secret_law,3,0.48,0.657567,false_ci_rope,0.816489,True,0.000517,False,0.619613,True,institutional,tangled_rope,tangled_rope
tragedy_of_the_commons,3,0.7,0.958951,false_ci_rope,0.884685,True,0.000006,False,0.219873,True,institutional,tangled_rope,tangled_rope
trajans_bridge_lifecycle,0,0.18,0.246588,coupling_invariant_rope,0.314326,False,0.000000,False,0.000000,False,,rope,rope
transformer_self_attention,3,0.75,1.027448,false_ci_rope,0.890678,True,0.000016,False,0.213909,True,institutional,tangled_rope,tangled_rope
transient_event_detection,3,0.45,0.616469,false_ci_rope,0.847133,True,0.000204,False,0.327374,True,institutional,tangled_rope,tangled_rope
traveling_salesperson_problem,5,0.6,0.821958,false_ci_rope,0.823392,True,0.000279,False,0.572790,True,institutional,tangled_rope,tangled_rope
treaty_land_entrenchment,0,0.08,0.109594,natural_law,0.046909,False,0.000000,False,0.000000,False,,mountain,mountain
trillion_bond_rush_2026,3,0.52,0.712364,constructed_high_extraction,0.964179,True,0.035438,False,0.621215,True,institutional,tangled_rope,tangled_rope
trivial_topology_info_asymmetry,3,0.48,0.657567,false_ci_rope,0.804181,True,0.000088,False,0.420198,True,institutional,tangled_rope,tangled_rope
trojan_war_spoils,5,1.0,1.369931,false_ci_rope,0.989532,True,0.000040,False,0.989543,True,institutional,snare,snare
trump_critical_minerals,3,0.65,0.890455,false_ci_rope,0.784328,True,0.000020,False,0.450761,True,institutional,tangled_rope,tangled_rope
trump_epa_greenhouse_gas_reversal,5,0.55,0.753462,constructed_high_extraction,0.757320,True,0.000587,False,0.434739,True,institutional,tangled_rope,tangled_rope
trump_indian_tariffs_2026,5,0.55,0.753462,false_ci_rope,0.807176,True,0.000560,False,0.595636,True,institutional,tangled_rope,tangled_rope
trump_making_china_great_2026,3,0.65,0.890455,false_ci_rope,0.879962,True,0.000005,False,0.231194,True,institutional,tangled_rope,tangled_rope
trump_second_term_authoritarianism_2026,5,0.85,1.164441,false_ci_rope,0.974055,True,0.000073,False,0.974096,True,institutional,snare,snare
tsp_computational_complexity,3,0.47,0.643867,false_ci_rope,0.804181,True,0.000196,False,0.460133,True,institutional,tangled_rope,tangled_rope
tsp_duplicate_elimination,3,0.15,0.20549,false_ci_rope,0.074298,True,0.008785,False,0.904221,True,institutional,rope,rope
two_domain_ancestry,0,0.05,0.069001,natural_law,0.046959,False,0.000000,False,0.000000,False,,mountain,mountain
tx_hispanic_pivot,3,0.7,0.958951,false_ci_rope,0.779948,True,0.000190,False,0.478985,True,institutional,tangled_rope,tangled_rope
ua_mobilization_protector_cert,3,0.65,0.890455,false_ci_rope,0.888533,True,0.000023,False,0.831114,True,institutional,snare,snare
ua_wartime_mobilization,3,0.85,1.164441,false_ci_rope,0.974055,True,0.000073,False,0.974096,True,institutional,snare,snare
udhr_1948,3,0.1,0.136993,false_ci_rope,0.095290,True,0.012733,False,0.865626,True,institutional,rope,rope
uk_artist_resale_right,3,0.48,0.657567,false_ci_rope,0.884972,True,0.001023,False,0.620607,True,institutional,tangled_rope,tangled_rope
uk_graduate_visa_salary_threshold,3,0.75,1.027448,false_ci_rope,0.963225,True,0.000056,False,0.963334,True,institutional,snare,snare
uk_help_to_buy_scheme,5,0.55,0.753462,false_ci_rope,0.813387,True,0.000488,False,0.645842,True,institutional,tangled_rope,tangled_rope
uk_hicbc_2024,3,0.65,0.890455,false_ci_rope,0.815029,True,0.000037,False,0.643652,True,institutional,snare,snare
uk_hicbc_trap,5,0.55,0.753462,false_ci_rope,0.809408,True,0.000552,False,0.579376,True,institutional,tangled_rope,tangled_rope
uk_necc_formation,3,0.48,0.657567,false_ci_rope,0.809785,True,0.000411,False,0.515525,True,institutional,tangled_rope,tangled_rope
uk_ssp_eligibility,3,0.62,0.849357,false_ci_rope,0.824962,True,0.000166,False,0.690499,True,institutional,snare,snare
uk_student_visa_dependents,5,0.55,0.753462,false_ci_rope,0.864438,True,0.000590,False,0.808738,True,institutional,snare,snare
uk_unpaid_care_system,3,0.85,1.164441,false_ci_rope,0.975476,True,0.000069,False,0.975526,True,institutional,snare,snare
ukr_mobilization,3,0.65,0.890455,false_ci_rope,0.823488,True,0.000029,False,0.758246,True,institutional,snare,snare
ukraine_tight_gas_pilot,3,0.48,0.657567,false_ci_rope,0.798768,True,0.000411,False,0.512639,True,institutional,tangled_rope,tangled_rope
ulysses_aeolus_1904,0,0.51,0.698665,constructed_high_extraction,0.382878,False,0.000764,False,0.334441,False,institutional,piton,piton
ulysses_calypso_1904,0,0.47,0.643867,constructed_high_extraction,0.876376,False,0.001003,False,0.337968,False,institutional,piton,piton
ulysses_circe_1904,0,0.58,0.79456,constructed_high_extraction,0.500816,False,0.000445,False,0.500980,False,institutional,snare,snare
ulysses_cyclops_1904,0,0.54,0.739763,constructed_high_extraction,0.289667,False,0.000555,False,0.289772,False,institutional,piton,piton
ulysses_eumaeus_1904,0,0.47,0.643867,constructed_high_extraction,0.436014,False,0.000821,False,0.241648,False,institutional,piton,piton
ulysses_hades_1904,0,0.49,0.671266,constructed_high_extraction,0.266501,False,0.000409,False,0.117396,False,institutional,piton,piton
ulysses_ithaca_1904,0,0.46,0.630168,constructed_high_extraction,0.301288,False,0.000541,False,0.130677,False,institutional,piton,piton
ulysses_lestrygonians_1904,0,0.5,0.684965,constructed_high_extraction,0.753443,False,0.000819,False,0.665439,False,institutional,snare,snare
ulysses_lotus_1904,0,0.48,0.657567,constructed_high_extraction,0.434987,False,0.000803,False,0.256357,False,institutional,piton,piton
